Label,channel,time,condition,total_vRNAs,cytosolic_RNAs,repSites,mol_per_repSite,repeat_exp
CoV-FISH-01C_R2_08h_INF_00012_cleared__results_cell_3.npz,gRNA,8,Untreated,2262,1360,163,5.533742331288344,R5
CoV-FISH-01C_R2_08h_INF_00012_cleared__results_cell_4.npz,gRNA,8,Untreated,192,192,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00012_cleared__results_cell_5.npz,gRNA,8,Untreated,1,1,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00012_cleared__results_cell_6.npz,gRNA,8,Untreated,4,4,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00012_cleared__results_cell_7.npz,gRNA,8,Untreated,65,63,1,2,R5
CoV-FISH-01C_R2_08h_INF_00012_cleared__results_cell_8.npz,gRNA,8,Untreated,16,8,1,8,R5
CoV-FISH-01C_R2_08h_INF_00012_cleared__results_cell_9.npz,gRNA,8,Untreated,5,5,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_0.npz,ORFN,8,Untreated,7,7,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_1.npz,ORFN,8,Untreated,7,7,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_10.npz,ORFN,8,Untreated,22,18,1,4,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_11.npz,ORFN,8,Untreated,85,85,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_12.npz,ORFN,8,Untreated,16375,10270,1448,4.2161602209944755,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_13.npz,ORFN,8,Untreated,578,315,17,15.470588235294118,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_14.npz,ORFN,8,Untreated,661,468,85,2.2705882352941176,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_15.npz,ORFN,8,Untreated,1798,1019,66,11.803030303030303,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_16.npz,ORFN,8,Untreated,764,603,39,4.128205128205129,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_17.npz,ORFN,8,Untreated,13108,9149,841,4.707491082045184,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_2.npz,ORFN,8,Untreated,733,577,53,2.943396226415094,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_3.npz,ORFN,8,Untreated,8773,5572,802,3.991271820448878,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_4.npz,ORFN,8,Untreated,476,378,37,2.6486486486486487,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_5.npz,ORFN,8,Untreated,17,17,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_6.npz,ORFN,8,Untreated,1947,1306,185,3.464864864864865,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_7.npz,ORFN,8,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_8.npz,ORFN,8,Untreated,512,383,50,2.58,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_9.npz,ORFN,8,Untreated,653,505,59,2.5084745762711864,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_0.npz,gRNA,8,Untreated,1,1,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_1.npz,gRNA,8,Untreated,8,8,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_10.npz,gRNA,8,Untreated,4,4,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_11.npz,gRNA,8,Untreated,88,86,1,2,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_12.npz,gRNA,8,Untreated,5534,3648,311,6.064308681672026,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_13.npz,gRNA,8,Untreated,11,11,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_14.npz,gRNA,8,Untreated,115,103,5,2.4,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_15.npz,gRNA,8,Untreated,225,200,11,2.272727272727273,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_16.npz,gRNA,8,Untreated,114,101,6,2.1666666666666665,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_17.npz,gRNA,8,Untreated,5058,3191,352,5.3039772727272725,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_2.npz,gRNA,8,Untreated,83,61,7,3.142857142857143,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_3.npz,gRNA,8,Untreated,3963,2488,321,4.595015576323988,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_4.npz,gRNA,8,Untreated,153,135,8,2.25,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_5.npz,gRNA,8,Untreated,6,6,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_6.npz,gRNA,8,Untreated,436,350,26,3.3076923076923075,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_7.npz,gRNA,8,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_8.npz,gRNA,8,Untreated,70,63,3,2.3333333333333335,R5
CoV-FISH-01C_R2_08h_INF_00014_cleared__results_cell_9.npz,gRNA,8,Untreated,141,122,9,2.111111111111111,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_0.npz,ORFN,8,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_1.npz,ORFN,8,Untreated,7,7,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_10.npz,ORFN,8,Untreated,12260,8292,943,4.207847295864263,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_11.npz,ORFN,8,Untreated,372,276,8,12,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_12.npz,ORFN,8,Untreated,14658,9972,1095,4.279452054794521,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_13.npz,ORFN,8,Untreated,12934,9500,949,3.61854583772392,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_14.npz,ORFN,8,Untreated,1603,1454,54,2.759259259259259,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_15.npz,ORFN,8,Untreated,448,315,56,2.375,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_16.npz,ORFN,8,Untreated,12,9,1,3,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_2.npz,ORFN,8,Untreated,2,2,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_3.npz,ORFN,8,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_4.npz,ORFN,8,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_5.npz,ORFN,8,Untreated,1553,1024,84,6.2976190476190474,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_6.npz,ORFN,8,Untreated,8,5,1,3,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_7.npz,ORFN,8,Untreated,789,577,29,7.310344827586207,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_8.npz,ORFN,8,Untreated,23,23,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_9.npz,ORFN,8,Untreated,131,131,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_0.npz,gRNA,8,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_1.npz,gRNA,8,Untreated,10,10,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_10.npz,gRNA,8,Untreated,3029,1837,180,6.622222222222222,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_11.npz,gRNA,8,Untreated,157,157,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_12.npz,gRNA,8,Untreated,7417,4499,427,6.833723653395785,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_13.npz,gRNA,8,Untreated,4174,2830,339,3.9646017699115044,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_14.npz,gRNA,8,Untreated,727,592,38,3.5526315789473686,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_15.npz,gRNA,8,Untreated,54,54,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_16.npz,gRNA,8,Untreated,2,2,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_2.npz,gRNA,8,Untreated,2,2,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_3.npz,gRNA,8,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_4.npz,gRNA,8,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_5.npz,gRNA,8,Untreated,293,279,6,2.3333333333333335,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_6.npz,gRNA,8,Untreated,2,2,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_7.npz,gRNA,8,Untreated,425,290,38,3.5526315789473686,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_8.npz,gRNA,8,Untreated,52,52,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00015_cleared__results_cell_9.npz,gRNA,8,Untreated,156,156,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00016_cleared__results_cell_0.npz,ORFN,8,Untreated,10345,8613,512,3.3828125,R5
CoV-FISH-01C_R2_08h_INF_00016_cleared__results_cell_1.npz,ORFN,8,Untreated,11,7,2,2,R5
CoV-FISH-01C_R2_08h_INF_00016_cleared__results_cell_2.npz,ORFN,8,Untreated,667,592,35,2.142857142857143,R5
CoV-FISH-01C_R2_08h_INF_00016_cleared__results_cell_3.npz,ORFN,8,Untreated,4213,3434,225,3.462222222222222,R5
CoV-FISH-01C_R2_08h_INF_00016_cleared__results_cell_4.npz,ORFN,8,Untreated,115,76,8,4.875,R5
CoV-FISH-01C_R2_08h_INF_00016_cleared__results_cell_5.npz,ORFN,8,Untreated,162,121,11,3.727272727272727,R5
CoV-FISH-01C_R2_08h_INF_00016_cleared__results_cell_6.npz,ORFN,8,Untreated,7576,5693,533,3.5328330206378986,R5
CoV-FISH-01C_R2_08h_INF_00016_cleared__results_cell_7.npz,ORFN,8,Untreated,215,209,3,2,R5
CoV-FISH-01C_R2_08h_INF_00016_cleared__results_cell_0.npz,gRNA,8,Untreated,2826,1997,232,3.5732758620689653,R5
CoV-FISH-01C_R2_08h_INF_00016_cleared__results_cell_1.npz,gRNA,8,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00016_cleared__results_cell_2.npz,gRNA,8,Untreated,111,79,6,5.333333333333333,R5
CoV-FISH-01C_R2_08h_INF_00016_cleared__results_cell_3.npz,gRNA,8,Untreated,1016,698,74,4.297297297297297,R5
CoV-FISH-01C_R2_08h_INF_00016_cleared__results_cell_4.npz,gRNA,8,Untreated,410,227,13,14.076923076923077,R5
CoV-FISH-01C_R2_08h_INF_00016_cleared__results_cell_5.npz,gRNA,8,Untreated,41,41,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00016_cleared__results_cell_6.npz,gRNA,8,Untreated,2578,1782,145,5.489655172413793,R5
CoV-FISH-01C_R2_08h_INF_00016_cleared__results_cell_7.npz,gRNA,8,Untreated,148,146,1,2,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_0.npz,ORFN,8,Untreated,177,112,18,3.611111111111111,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_1.npz,ORFN,8,Untreated,683,472,74,2.8513513513513513,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_10.npz,ORFN,8,Untreated,84,74,4,2.5,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_11.npz,ORFN,8,Untreated,16,16,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_12.npz,ORFN,8,Untreated,58,42,5,3.2,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_13.npz,ORFN,8,Untreated,7,7,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_14.npz,ORFN,8,Untreated,243,159,15,5.6,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_15.npz,ORFN,8,Untreated,40,40,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_16.npz,ORFN,8,Untreated,72,51,3,7,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_17.npz,ORFN,8,Untreated,1862,1401,110,4.1909090909090905,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_18.npz,ORFN,8,Untreated,342,278,23,2.782608695652174,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_19.npz,ORFN,8,Untreated,145,134,5,2.2,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_2.npz,ORFN,8,Untreated,7,7,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_3.npz,ORFN,8,Untreated,45,37,4,2,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_4.npz,ORFN,8,Untreated,282,156,9,14,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_5.npz,ORFN,8,Untreated,87,66,6,3.5,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_6.npz,ORFN,8,Untreated,1,1,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_7.npz,ORFN,8,Untreated,34,23,3,3.6666666666666665,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_8.npz,ORFN,8,Untreated,124,67,3,19,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_9.npz,ORFN,8,Untreated,57,42,5,3,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_0.npz,gRNA,8,Untreated,35,35,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_1.npz,gRNA,8,Untreated,107,99,4,2,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_10.npz,gRNA,8,Untreated,60,58,1,2,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_11.npz,gRNA,8,Untreated,25,25,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_12.npz,gRNA,8,Untreated,47,38,3,3,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_13.npz,gRNA,8,Untreated,6,6,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_14.npz,gRNA,8,Untreated,117,77,11,3.6363636363636362,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_15.npz,gRNA,8,Untreated,6,6,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_16.npz,gRNA,8,Untreated,71,48,6,3.8333333333333335,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_17.npz,gRNA,8,Untreated,1556,949,115,5.278260869565218,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_18.npz,gRNA,8,Untreated,203,166,15,2.466666666666667,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_19.npz,gRNA,8,Untreated,141,119,6,3.6666666666666665,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_2.npz,gRNA,8,Untreated,3,3,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_3.npz,gRNA,8,Untreated,41,34,3,2.3333333333333335,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_4.npz,gRNA,8,Untreated,23,19,2,2,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_5.npz,gRNA,8,Untreated,61,54,3,2.3333333333333335,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_6.npz,gRNA,8,Untreated,3,3,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_7.npz,gRNA,8,Untreated,27,23,2,2,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_8.npz,gRNA,8,Untreated,6,6,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00017_cleared__results_cell_9.npz,gRNA,8,Untreated,56,47,4,2.25,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_0.npz,ORFN,8,Untreated,3062,2622,169,2.603550295857988,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_1.npz,ORFN,8,Untreated,124,81,10,4.3,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_10.npz,ORFN,8,Untreated,70,43,3,9,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_11.npz,ORFN,8,Untreated,24,15,3,3,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_12.npz,ORFN,8,Untreated,193,170,5,4.6,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_13.npz,ORFN,8,Untreated,16,12,1,4,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_14.npz,ORFN,8,Untreated,6,6,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_15.npz,ORFN,8,Untreated,21,13,3,2.6666666666666665,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_16.npz,ORFN,8,Untreated,4,4,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_17.npz,ORFN,8,Untreated,9,9,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_18.npz,ORFN,8,Untreated,768,645,28,4.392857142857143,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_19.npz,ORFN,8,Untreated,170,122,11,4.363636363636363,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_2.npz,ORFN,8,Untreated,67,63,2,2,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_20.npz,ORFN,8,Untreated,9,9,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_3.npz,ORFN,8,Untreated,146,137,4,2.25,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_4.npz,ORFN,8,Untreated,3247,2586,156,4.237179487179487,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_5.npz,ORFN,8,Untreated,1952,1385,130,4.361538461538461,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_6.npz,ORFN,8,Untreated,76,53,8,2.875,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_7.npz,ORFN,8,Untreated,82,74,4,2,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_8.npz,ORFN,8,Untreated,2,2,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_9.npz,ORFN,8,Untreated,393,357,17,2.1176470588235294,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_0.npz,gRNA,8,Untreated,873,565,75,4.1066666666666665,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_1.npz,gRNA,8,Untreated,29,29,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_10.npz,gRNA,8,Untreated,70,52,5,3.6,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_11.npz,gRNA,8,Untreated,7,7,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_12.npz,gRNA,8,Untreated,106,102,2,2,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_13.npz,gRNA,8,Untreated,7,7,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_14.npz,gRNA,8,Untreated,14,12,1,2,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_15.npz,gRNA,8,Untreated,7,5,1,2,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_16.npz,gRNA,8,Untreated,13,11,1,2,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_17.npz,gRNA,8,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_18.npz,gRNA,8,Untreated,235,170,23,2.8260869565217392,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_19.npz,gRNA,8,Untreated,184,112,5,14.4,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_2.npz,gRNA,8,Untreated,6,6,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_20.npz,gRNA,8,Untreated,5,5,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_3.npz,gRNA,8,Untreated,94,92,1,2,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_4.npz,gRNA,8,Untreated,1146,728,50,8.36,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_5.npz,gRNA,8,Untreated,685,435,45,5.555555555555555,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_6.npz,gRNA,8,Untreated,19,15,1,4,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_7.npz,gRNA,8,Untreated,17,13,2,2,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_8.npz,gRNA,8,Untreated,1,1,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00018_cleared__results_cell_9.npz,gRNA,8,Untreated,78,78,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_0.npz,ORFN,8,Untreated,6,6,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_1.npz,ORFN,8,Untreated,74,72,1,2,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_10.npz,ORFN,8,Untreated,26,24,1,2,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_11.npz,ORFN,8,Untreated,182,134,11,4.363636363636363,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_12.npz,ORFN,8,Untreated,1579,896,24,28.458333333333332,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_13.npz,ORFN,8,Untreated,807,614,76,2.539473684210526,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_14.npz,ORFN,8,Untreated,230,194,14,2.5714285714285716,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_15.npz,ORFN,8,Untreated,105,98,3,2.3333333333333335,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_16.npz,ORFN,8,Untreated,29,23,3,2,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_17.npz,ORFN,8,Untreated,3478,1761,15,114.46666666666667,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_18.npz,ORFN,8,Untreated,157,84,15,4.866666666666666,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_2.npz,ORFN,8,Untreated,1780,1417,69,5.260869565217392,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_3.npz,ORFN,8,Untreated,149,140,3,3,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_4.npz,ORFN,8,Untreated,81,56,6,4.166666666666667,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_5.npz,ORFN,8,Untreated,8,8,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_6.npz,ORFN,8,Untreated,3789,2786,171,5.8654970760233915,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_7.npz,ORFN,8,Untreated,140,132,3,2.6666666666666665,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_8.npz,ORFN,8,Untreated,306,283,8,2.875,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_9.npz,ORFN,8,Untreated,247,232,7,2.142857142857143,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_0.npz,gRNA,8,Untreated,4,4,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_1.npz,gRNA,8,Untreated,59,57,1,2,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_10.npz,gRNA,8,Untreated,6,6,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_11.npz,gRNA,8,Untreated,58,53,1,5,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_12.npz,gRNA,8,Untreated,181,158,11,2.090909090909091,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_13.npz,gRNA,8,Untreated,451,305,32,4.5625,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_14.npz,gRNA,8,Untreated,95,91,2,2,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_15.npz,gRNA,8,Untreated,56,50,3,2,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_16.npz,gRNA,8,Untreated,16,14,1,2,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_17.npz,gRNA,8,Untreated,17,15,1,2,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_18.npz,gRNA,8,Untreated,12,12,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_2.npz,gRNA,8,Untreated,1458,882,61,9.442622950819672,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_3.npz,gRNA,8,Untreated,84,82,1,2,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_4.npz,gRNA,8,Untreated,10,10,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_5.npz,gRNA,8,Untreated,3,3,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_6.npz,gRNA,8,Untreated,1674,994,93,7.311827956989247,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_7.npz,gRNA,8,Untreated,109,97,6,2,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_8.npz,gRNA,8,Untreated,183,177,3,2,R5
CoV-FISH-01C_R2_08h_INF_00019_cleared__results_cell_9.npz,gRNA,8,Untreated,150,144,3,2,R5
CoV-FISH-01C_R2_08h_INF_00020_cleared__results_cell_0.npz,ORFN,8,Untreated,1,1,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00020_cleared__results_cell_1.npz,ORFN,8,Untreated,14447,10001,1129,3.937998228520815,R5
CoV-FISH-01C_R2_08h_INF_00020_cleared__results_cell_10.npz,ORFN,8,Untreated,193,136,11,5.181818181818182,R5
CoV-FISH-01C_R2_08h_INF_00020_cleared__results_cell_11.npz,ORFN,8,Untreated,715,555,25,6.4,R5
CoV-FISH-01C_R2_08h_INF_00020_cleared__results_cell_12.npz,ORFN,8,Untreated,115,103,5,2.4,R5
CoV-FISH-01C_R2_08h_INF_00020_cleared__results_cell_13.npz,ORFN,8,Untreated,205,195,5,2,R5
CoV-FISH-01C_R2_08h_INF_00020_cleared__results_cell_14.npz,ORFN,8,Untreated,70,66,2,2,R5
